Cygnus version: 0.27.0
Operative system: Windows
Record datetime: 2023-05-26 13:04:02.615747
Device ID: STEEG_DG081015
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 1000 samples/second
Data type / unit: EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,Fp1,Fp2,T7,T8,O1,O2,Fz,Pz,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.088,3055824,-9671.8,29725.5,375000.0,375000.0,302782.61,238546.66,375000.0,375000.0,,,,,
0.089,3055825,-9661.88,29733.98,375000.0,375000.0,302796.66,238559.84,375000.0,375000.0,,,,,
0.090,3055826,-9647.11,29748.83,375000.0,375000.0,302814.04,238573.12,375000.0,375000.0,,,,,
0.091,3055827,-9626.92,29770.68,375000.0,375000.0,302835.21,238588.15,375000.0,375000.0,,,,,
0.092,3055828,-9603.27,29796.93,375000.0,375000.0,302858.45,238605.27,375000.0,375000.0,,,,,
0.093,3055829,-9580.8,29821.81,375000.0,375000.0,302879.11,238622.02,375000.0,375000.0,,,,,
0.094,3055830,-9565.48,29838.28,375000.0,375000.0,302890.85,238633.58,375000.0,375000.0,,,,,
0.095,3055831,-9562.29,29840.76,375000.0,375000.0,302888.29,238634.79,375000.0,375000.0,,,,,
0.096,3055832,-9573.03,29827.62,375000.0,375000.0,302869.79,238622.92,375000.0,375000.0,,,,,
0.097,3055833,-9595.45,29801.97,375000.0,375000.0,302838.86,238599.34,375000.0,375000.0,,,,,
0.098,3055834,-9624.0,29770.52,375000.0,375000.0,302803.2,238569.43,375000.0,375000.0,,,,,
0.099,3055835,-9651.85,29740.97,375000.0,375000.0,302771.89,238540.54,375000.0,375000.0,,,,,
0.100,3055836,-9673.39,29719.23,375000.0,375000.0,302751.88,238519.07,375000.0,375000.0,,,,,
0.101,3055837,-9685.87,29707.71,375000.0,375000.0,302745.54,238508.33,375000.0,375000.0,,,,,
0.102,3055838,-9689.63,29705.3,375000.0,375000.0,302750.52,238507.96,375000.0,375000.0,,,,,
0.103,3055839,-9686.95,29709.11,375000.0,375000.0,302761.71,238515.19,375000.0,375000.0,,,,,
0.104,3055840,-9680.3,29716.54,375000.0,375000.0,302774.29,238526.9,375000.0,375000.0,,,,,
0.105,3055841,-9670.85,29726.81,375000.0,375000.0,302786.18,238541.35,375000.0,375000.0,,,,,
0.106,3055842,-9658.27,29740.9,375000.0,375000.0,302798.47,238558.5,375000.0,375000.0,,,,,
0.107,3055843,-9641.64,29760.13,375000.0,375000.0,302813.88,238578.85,375000.0,375000.0,,,,,
0.108,3055844,-9621.0,29784.16,375000.0,375000.0,302834.03,238601.76,375000.0,375000.0,,,,,
0.109,3055845,-9598.55,29809.79,375000.0,375000.0,302857.26,238624.28,375000.0,375000.0,,,,,
0.110,3055846,-9578.7,29831.25,375000.0,375000.0,302878.4,238641.52,375000.0,375000.0,,,,,
0.111,3055847,-9566.7,29842.23,375000.0,375000.0,302890.64,238648.42,375000.0,375000.0,,,,,
0.112,3055848,-9566.63,29838.57,375000.0,375000.0,302888.69,238642.09,375000.0,375000.0,,,,,
0.113,3055849,-9579.47,29820.29,375000.0,375000.0,302871.6,238623.44,375000.0,375000.0,,,,,
0.114,3055850,-9602.51,29791.89,375000.0,375000.0,302843.55,238597.16,375000.0,375000.0,,,,,
0.115,3055851,-9630.26,29760.68,375000.0,375000.0,302812.32,238569.93,375000.0,375000.0,,,,,
0.116,3055852,-9656.51,29733.91,375000.0,375000.0,302786.01,238547.69,375000.0,375000.0,,,,,
0.117,3055853,-9676.5,29716.05,375000.0,375000.0,302769.76,238533.44,375000.0,375000.0,,,,,
0.118,3055854,-9688.28,29707.68,375000.0,375000.0,302764.11,238526.57,375000.0,375000.0,,,,,
0.119,3055855,-9692.51,29706.26,375000.0,375000.0,302765.66,238524.01,375000.0,375000.0,,,,,
0.120,3055856,-9691.1,29708.42,375000.0,375000.0,302769.68,238522.63,375000.0,375000.0,,,,,
0.121,3055857,-9685.57,29712.34,375000.0,375000.0,302773.09,238521.38,375000.0,375000.0,,,,,
0.122,3055858,-9675.98,29718.76,375000.0,375000.0,302776.14,238522.12,375000.0,375000.0,,,,,
0.123,3055859,-9661.35,29730.26,375000.0,375000.0,302781.95,238528.54,375000.0,375000.0,,,,,
0.124,3055860,-9641.01,29748.94,375000.0,375000.0,302794.11,238543.74,375000.0,375000.0,,,,,
0.125,3055861,-9616.22,29774.13,375000.0,375000.0,302813.86,238567.71,375000.0,375000.0,,,,,
0.126,3055862,-9591.01,29801.3,375000.0,375000.0,302838.33,238596.18,375000.0,375000.0,,,,,
0.127,3055863,-9571.31,29823.16,375000.0,375000.0,302861.02,238621.49,375000.0,375000.0,,,,,
0.128,3055864,-9562.93,29832.46,375000.0,375000.0,302874.4,238635.36,375000.0,375000.0,,,,,
0.129,3055865,-9569.05,29825.2,375000.0,375000.0,302873.2,238632.26,375000.0,375000.0,,,,,
0.130,3055866,-9588.66,29802.56,375000.0,375000.0,302856.93,238611.89,375000.0,375000.0,,,,,
0.131,3055867,-9616.73,29770.64,375000.0,375000.0,302830.17,238579.53,375000.0,375000.0,,,,,
0.132,3055868,-9646.1,29737.97,375000.0,375000.0,302800.57,238544.14,375000.0,375000.0,,,,,
0.133,3055869,-9670.26,29712.1,375000.0,375000.0,302775.69,238514.92,375000.0,375000.0,,,,,
0.134,3055870,-9685.59,29696.97,375000.0,375000.0,302760.1,238498.01,375000.0,375000.0,,,,,
0.135,3055871,-9692.01,29692.17,375000.0,375000.0,302754.24,238494.6,375000.0,375000.0,,,,,
0.136,3055872,-9691.92,29694.43,375000.0,375000.0,302755.41,238501.43,375000.0,375000.0,,,,,
0.137,3055873,-9688.08,29700.25,375000.0,375000.0,302760.14,238513.09,375000.0,375000.0,,,,,
0.138,3055874,-9681.71,29708.09,375000.0,375000.0,302766.48,238524.99,375000.0,375000.0,,,,,
0.139,3055875,-9671.99,29719.02,375000.0,375000.0,302774.99,238535.51,375000.0,375000.0,,,,,
0.140,3055876,-9657.09,29735.31,375000.0,375000.0,302787.86,238546.32,375000.0,375000.0,,,,,
0.141,3055877,-9636.22,29758.03,375000.0,375000.0,302806.84,238560.75,375000.0,375000.0,,,,,
0.142,3055878,-9611.35,29785.05,375000.0,375000.0,302831.12,238581.2,375000.0,375000.0,,,,,
0.143,3055879,-9587.47,29810.75,375000.0,375000.0,302856.58,238606.96,375000.0,375000.0,,,,,
0.144,3055880,-9571.12,29827.81,375000.0,375000.0,302876.85,238633.67,375000.0,375000.0,,,,,
0.145,3055881,-9567.68,29830.22,375000.0,375000.0,302885.83,238654.64,375000.0,375000.0,,,,,
0.146,3055882,-9578.98,29816.1,375000.0,375000.0,302880.3,238663.48,375000.0,375000.0,,,,,
0.147,3055883,-9602.29,29788.75,375000.0,375000.0,302861.37,238656.77,375000.0,375000.0,,,,,
0.148,3055884,-9631.39,29755.41,375000.0,375000.0,302834.06,238635.38,375000.0,375000.0,,,,,
0.149,3055885,-9659.07,29724.32,375000.0,375000.0,302805.22,238603.98,375000.0,375000.0,,,,,
0.150,3055886,-9679.95,29701.66,375000.0,375000.0,302780.95,238569.11,375000.0,375000.0,,,,,
0.151,3055887,-9692.09,29689.63,375000.0,375000.0,302764.64,238536.87,375000.0,375000.0,,,,,
0.152,3055888,-9696.71,29686.73,375000.0,375000.0,302756.69,238511.38,375000.0,375000.0,,,,,
0.153,3055889,-9696.46,29689.71,375000.0,375000.0,302755.62,238494.59,375000.0,375000.0,,,,,
0.154,3055890,-9693.14,29696.05,375000.0,375000.0,302759.84,238487.25,375000.0,375000.0,,,,,
0.155,3055891,-9686.43,29705.43,375000.0,375000.0,302768.85,238490.0,375000.0,375000.0,,,,,
0.156,3055892,-9674.32,29719.44,375000.0,375000.0,302783.28,238503.64,375000.0,375000.0,,,,,
0.157,3055893,-9654.96,29739.75,375000.0,375000.0,302803.64,238528.25,375000.0,375000.0,,,,,
0.158,3055894,-9628.87,29765.84,375000.0,375000.0,302828.71,238561.68,375000.0,375000.0,,,,,
0.159,3055895,-9600.1,29793.72,375000.0,375000.0,302854.71,238598.46,375000.0,375000.0,,,,,
0.160,3055896,-9575.55,29816.58,375000.0,375000.0,302875.81,238630.31,375000.0,375000.0,,,,,
0.161,3055897,-9562.57,29827.26,375000.0,375000.0,302886.15,238648.43,375000.0,375000.0,,,,,
0.162,3055898,-9565.83,29821.27,375000.0,375000.0,302882.17,238646.8,375000.0,375000.0,,,,,
0.163,3055899,-9585.23,29799.05,375000.0,375000.0,302864.29,238624.96,375000.0,375000.0,,,,,
0.164,3055900,-9615.68,29766.1,375000.0,375000.0,302836.87,238588.59,375000.0,375000.0,,,,,
0.165,3055901,-9649.05,29730.96,375000.0,375000.0,302806.5,238547.57,375000.0,375000.0,,,,,
0.166,3055902,-9677.34,29701.97,375000.0,375000.0,302779.27,238512.01,375000.0,375000.0,,,,,
0.167,3055903,-9695.51,29684.27,375000.0,375000.0,302758.68,238488.39,375000.0,375000.0,,,,,
0.168,3055904,-9702.74,29678.52,375000.0,375000.0,302744.91,238477.48,375000.0,375000.0,,,,,
0.169,3055905,-9701.66,29681.62,375000.0,375000.0,302735.95,238475.21,375000.0,375000.0,,,,,
0.170,3055906,-9696.07,29689.17,375000.0,375000.0,302729.82,238475.95,375000.0,375000.0,,,,,
0.171,3055907,-9688.61,29698.04,375000.0,375000.0,302726.46,238476.27,375000.0,375000.0,,,,,
0.172,3055908,-9679.49,29707.8,375000.0,375000.0,302728.31,238477.23,375000.0,375000.0,,,,,
